aiohttp,89738,10.14,10.92,11.90,10.69,0,0,0
baize,131488,7.29,7.54,7.85,7.29,0,0,0
blacksheep,189740,4.22,5.15,8.20,5.07,0,0,0
django,18512,50.50,57.15,67.81,51.74,0,0,0
fastapi,103926,8.07,8.36,15.61,9.23,0,0,0
starlette,142090,5.81,6.25,11.19,6.75,0,0,0
tornado,56370,16.88,17.29,17.72,17.03,0,0,0
django_sync,2348,32.20,47.08,63.56,37.15,0,14928,0
flask_sync,35552,26.61,27.59,28.41,26.92,0,0,0
